OSEBuildingID,BuildingType,PrimaryPropertyType,PropertyName,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SourceEUI(kBtu/sf),SiteEnergyUse(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),ComplianceStatus,TotalGHGEmissions,GHGEmissionsIntensity,SteamRatio,ElectricityRatio,NaturalGasRatio,SurfacePerBuilding,SurfacePerFloor,ParkingRatio,BuildingRatio
24132,NonResidential,Refrigerated Warehouse,820 South Adams Building: 820 South Adams Street,GREATER DUWAMISH,1957,1.0,1,25520,0,25520,Refrigerated Warehouse,25200.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,100.0,63.90000153,114.8000031,1610794.75,0.0,575346.0,1035448.0,Compliant,59.0,2.31,0.0,0.3571814472328023,0.6428180871585284,25520.0,25520.0,0.0,1.0
24950,NonResidential,Other,COIN,GREATER DUWAMISH,1952,1.0,1,25460,0,25460,Other,8223.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,101.5,318.7000122,834711.875,0.0,834712.0,0.0,Compliant,5.82,0.23,0.0,1.0000001497522724,0.0,25460.0,25460.0,0.0,1.0
24164,NonResidential,K-12 School,Sanislo Elementary,DELRIDGE,1970,1.0,1,41526,0,41526,K-12 School,41526.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,79.0,43.70000076,89.90000153,1814947.0,0.0,874604.0,940342.0,Error - Correct Default Data,56.04,1.35,0.0,0.48188955379964266,0.5181098952200808,41526.0,41526.0,0.0,1.0
24170,NonResidential,Small- and Mid-Sized Office,Willow Creek (Buildings 1 & 2),NORTH,1974,1.0,2,24291,0,24291,Office,24291.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,87.0,37.90000153,119.0,920430.625,0.0,920430.0,0.0,Compliant,6.42,0.26,0.0,0.9999993209700079,0.0,24291.0,12145.5,0.0,1.0
24172,NonResidential,Retail Store,Les Schwab Tire Center #396,NORTH,1958,1.0,2,20738,0,20738,Retail Store,20738.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,44.0,25.39999962,79.80000305,526752.8125,0.0,526753.0,0.0,Compliant,3.67,0.18,0.0,1.0000003559544355,0.0,20738.0,10369.0,0.0,1.0
24178,NonResidential,Mixed Use Property,Workshops Seattle Lake City Way,NORTH,2000,1.0,4,30948,0,30948,Office,11729.0,Other,11729.0,Inconnu,14923.139939614732,65.44972577696527,39.20000076,123.0999985,919746.3125,0.0,919746.0,0.0,Compliant,6.41,0.21,0.0,0.999999660232397,0.0,30948.0,7737.0,0.0,1.0
24180,NonResidential,Medical Office,Pac Med Northgate,NORTH,1986,1.0,2,28385,7056,21329,Medical Office,20575.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,1.0,129.0,405.1000061,2654316.0,0.0,2654315.0,0.0,Compliant,18.5,0.65,0.0,0.999999623255106,0.0,21329.0,10664.5,0.24858199753390875,0.7514180024660913
24202,NonResidential,Warehouse,Warehouse,GREATER DUWAMISH,1978,1.0,1,21755,0,21755,Non-Refrigerated Warehouse,17650.0,Office,2400.0,Inconnu,14923.139939614732,65.44972577696527,42.09999847,105.9000015,844076.8125,0.0,592096.0,251981.0,Compliant,17.51,0.8,0.0,0.7014717040340449,0.2985285181021366,21755.0,21755.0,0.0,1.0
24205,NonResidential,Other,640 S Spokane,GREATER DUWAMISH,1960,1.0,1,27933,0,27933,Other,27933.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,219.3999939,689.0999756,6129780.0,0.0,6129779.0,0.0,Compliant,42.73,1.53,0.0,0.9999998368620081,0.0,27933.0,27933.0,0.0,1.0
24209,NonResidential,Small- and Mid-Sized Office,Ed Wyse Building,GREATER DUWAMISH,1983,1.0,1,23143,0,23143,Office,15609.0,Non-Refrigerated Warehouse,7534.0,Inconnu,14923.139939614732,75.0,49.29999924,94.09999847,1139980.625,0.0,469813.0,670168.0,Compliant,38.87,1.68,0.0,0.41212367096151303,0.5878766579914462,23143.0,23143.0,0.0,1.0
24216,NonResidential,Small- and Mid-Sized Office,Lamar Advertising Company,GREATER DUWAMISH,1962,1.0,1,28800,0,28800,Office,28800.0,Non-Refrigerated Warehouse,7350.0,Inconnu,14923.139939614732,73.0,58.29999924,98.19999695,2107743.75,0.0,786547.0,1028822.0,Compliant,60.12,2.09,0.0,0.3731701256379007,0.4881153128789968,28800.0,28800.0,0.0,1.0
24218,NonResidential,Warehouse,Dutch Boy Building,GREATER DUWAMISH,1952,1.0,1,39600,0,39600,Non-Refrigerated Warehouse,39600.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,85.0,10.19999981,32.09999847,405050.4063,0.0,405050.0,0.0,Compliant,2.82,0.07,0.0,0.9999989969149675,0.0,39600.0,39600.0,0.0,1.0
24219,NonResidential,Warehouse,SB Warehouse,GREATER DUWAMISH,1952,1.0,1,39600,0,39600,Non-Refrigerated Warehouse,39600.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,91.0,11.80000019,30.29999924,468396.9063,0.0,338683.0,129714.0,Compliant,9.25,0.23,0.0,0.7230683965770677,0.2769318034669522,39600.0,39600.0,0.0,1.0
24225,NonResidential,Distribution Center,2900,GREATER DUWAMISH,1937,1.0,1,41248,0,41248,Distribution Center,41430.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,37.0,26.79999924,74.40000153,1108310.875,0.0,918219.0,190092.0,Compliant,16.5,0.4,0.0,0.8284850584002436,0.17151505438399672,41248.0,41248.0,0.0,1.0
24227,NonResidential,Other,2960 4th Ave S (Old Pacific Industrial Supply),GREATER DUWAMISH,2009,1.0,1,36400,0,36400,Other,21400.0,Retail Store,15000.0,Inconnu,14923.139939614732,65.44972577696527,43.09999847,91.40000153,1567746.75,0.0,804194.0,763553.0,Compliant,46.16,1.27,0.0,0.5129616757298333,0.4870384837346976,36400.0,36400.0,0.0,1.0
24240,NonResidential,Other,WEST,SOUTHWEST,1920,1.0,1,31332,0,31332,Other,31332.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,114.0,358.1000061,3573328.25,0.0,3573328.0,0.0,Compliant,24.91,0.8,0.0,0.9999999300372139,0.0,31332.0,31332.0,0.0,1.0
24244,NonResidential,Worship Facility,West Side Presbyterian Church,SOUTHWEST,1948,1.0,2,35864,0,35864,Worship Facility,35864.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,75.0,34.20000076,63.20000076,1228113.5,0.0,467833.0,760281.0,Compliant,43.64,1.22,0.0,0.38093628968332327,0.619064117445171,35864.0,17932.0,0.0,1.0
24250,NonResidential,Worship Facility,St. George Parish,GREATER DUWAMISH,1954,1.0,1,20484,0,20484,Worship Facility,20484.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,69.0,40.20000076,53.90000153,822636.625,0.0,115043.0,707593.0,Compliant,38.38,1.87,0.0,0.13984667896350955,0.860152561284273,20484.0,20484.0,0.0,1.0
24252,NonResidential,Medical Office,Springbrook Building,NORTHEAST,1984,1.0,4,45264,17622,27642,Medical Office,21743.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,4.0,85.09999847,267.1000061,1849331.25,0.0,1849331.0,0.0,Compliant,12.89,0.28,0.0,0.9999998648159977,0.0,27642.0,6910.5,0.38931601272534466,0.6106839872746553
24253,NonResidential,Medical Office,Springbrook Building LLC 4540,NORTHEAST,1987,2.0,4,36932,14576,22356,Medical Office,27642.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,102.1999969,320.7999878,2824096.75,0.0,2824096.0,0.0,Compliant,19.69,0.53,0.0,0.9999997344283619,0.0,11178.0,5589.0,0.39467128777212174,0.6053287122278782
24259,NonResidential,Other,Seattle Medical Post Acute Care,CENTRAL,1973,1.0,4,45082,0,45082,Other/Specialty Hospital,45082.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,94.5,232.8000031,4262316.5,0.0,2879780.0,1382537.0,Compliant,93.5,2.07,0.0,0.6756372972302738,0.3243628200768291,45082.0,11270.5,0.0,1.0
24270,NonResidential,Worship Facility,Phinney Ridge Lutheran Church,NORTHWEST,1951,1.0,2,41600,0,41600,Worship Facility,41600.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,58.0,28.70000076,65.5,1195165.25,0.0,704075.0,491090.0,Compliant,30.99,0.74,0.0,0.5891026366437612,0.4108971541801437,41600.0,20800.0,0.0,1.0
24274,NonResidential,Small- and Mid-Sized Office,Bonneville International,LAKE UNION,1960,1.0,2,34110,0,34110,Office,34110.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,31.0,75.19999695,236.0,2563985.5,0.0,2563985.0,0.0,Compliant,17.87,0.52,0.0,0.9999998049910969,0.0,34110.0,17055.0,0.0,1.0
24332,NonResidential,Warehouse,4th&Forest,GREATER DUWAMISH,1970,1.0,1,23750,0,23750,Non-Refrigerated Warehouse,19430.0,Office,1470.0,Inconnu,14923.139939614732,65.44972577696527,25.0,78.59999847,522972.1875,0.0,522972.0,0.0,Compliant,3.65,0.15,0.0,0.9999996414723298,0.0,23750.0,23750.0,0.0,1.0
24333,NonResidential,Warehouse,South Seattle Building,GREATER DUWAMISH,1970,1.0,1,43390,0,43390,Non-Refrigerated Warehouse,36430.0,Office,6960.0,Inconnu,14923.139939614732,87.0,12.30000019,38.59999847,533742.8125,0.0,533743.0,0.0,Compliant,3.72,0.09,0.0,1.0000003512927866,0.0,43390.0,43390.0,0.0,1.0
24344,NonResidential,Warehouse,WES 2233 LLC,GREATER DUWAMISH,1959,1.0,1,35400,0,35400,Non-Refrigerated Warehouse,35400.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,84.0,11.89999962,29.10000038,419978.6875,0.0,282006.0,137973.0,Compliant,9.29,0.26,0.0,0.6714769306001986,0.32852381348517834,35400.0,35400.0,0.0,1.0
24348,NonResidential,Distribution Center,Stoneway,GREATER DUWAMISH,1966,1.0,1,28144,0,28144,Distribution Center,22201.0,Office,6087.0,Inconnu,14923.139939614732,19.0,30.39999962,91.69999695,858701.0,0.0,810350.0,48351.0,Compliant,8.22,0.29,0.0,0.9436928570014476,0.05630714299855247,28144.0,28144.0,0.0,1.0
24351,NonResidential,Warehouse,Pacific Coast Feather Corporate Office and Warehouse,GREATER DUWAMISH,1916,1.0,3,71283,0,71283,Non-Refrigerated Warehouse,57910.0,Office,13373.0,Inconnu,14923.139939614732,41.0,34.90000153,93.30000305,2491238.25,0.0,1931964.0,559274.0,Compliant,43.17,0.61,0.0,0.7755035071414788,0.22449639250681866,71283.0,23761.0,0.0,1.0
24354,NonResidential,Warehouse,1760 4th Avenue South,GREATER DUWAMISH,1989,1.0,1,23792,0,23792,Non-Refrigerated Warehouse,22992.0,Office,800.0,Inconnu,14923.139939614732,65.44972577696527,119.9000015,376.3999939,2852102.75,0.0,2852102.0,0.0,Compliant,19.88,0.84,0.0,0.9999997370361219,0.0,23792.0,23792.0,0.0,1.0
24356,NonResidential,Small- and Mid-Sized Office,1550 4th Ave S,GREATER DUWAMISH,1979,1.0,2,47368,0,47368,Office,47368.0,Parking,0.0,Inconnu,14923.139939614732,99.0,22.0,69.09999847,1042652.625,0.0,1042653.0,0.0,Compliant,7.27,0.15,0.0,1.000000359659575,0.0,47368.0,23684.0,0.0,1.0
24358,NonResidential,Mixed Use Property,R&K Foods/RE-PC/Brinks,GREATER DUWAMISH,1931,1.0,1,46183,0,46183,Non-Refrigerated Warehouse,18871.0,Food Service,14000.0,Retail Store,13312.0,65.44972577696527,40.90000153,114.0999985,1890502.5,0.0,1571102.0,319400.0,Compliant,27.92,0.6,0.0,0.831049945715491,0.16894978980456254,46183.0,46183.0,0.0,1.0
24359,NonResidential,Small- and Mid-Sized Office,Jefferson Building,CENTRAL,1984,1.0,5,72613,22788,49825,Office,49825.0,Parking,22788.0,Inconnu,14923.139939614732,84.0,52.20000076,142.3000031,2602213.75,0.0,2086017.0,516197.0,Compliant,41.96,0.58,0.0,0.8016316876351914,0.19836840843685496,49825.0,9965.0,0.31382810240590525,0.6861718975940947
24374,NonResidential,Retail Store,Jumbo chinese restaurant,SOUTHEAST,1968,1.0,1,36071,0,36071,Retail Store,36071.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,97.0,42.09999847,81.90000153,1519952.125,0.0,649355.0,870597.0,Error - Correct Default Data,50.76,1.41,0.0,0.42722069288860004,0.5727792248719676,36071.0,36071.0,0.0,1.0
24375,NonResidential,K-12 School,Hawthorne Elementary,SOUTHEAST,1989,1.0,3,51672,0,51672,K-12 School,51672.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,97.0,27.79999924,78.30000305,1436510.375,0.0,1213523.0,222987.0,Compliant,20.3,0.39,0.0,0.8447714831158111,0.15522825583490826,51672.0,17224.0,0.0,1.0
24376,NonResidential,Medical Office,SE Seattle Community Health Center,SOUTHEAST,1990,1.0,2,38352,11082,27270,Medical Office,19987.0,Office,7505.0,Inconnu,14923.139939614732,36.0,76.69999695,240.8999939,2108861.75,0.0,2108861.0,0.0,Compliant,14.7,0.38,0.0,0.9999996443579101,0.0,27270.0,13635.0,0.2889549436795995,0.7110450563204005
24381,NonResidential,Mixed Use Property,Rainier Community Center,SOUTHEAST,1995,1.0,1,28425,0,28425,Fitness Center/Health Club/Gym,14081.0,Other - Recreation,12824.0,Office,1479.0,65.44972577696527,75.19999695,168.3999939,2133797.75,0.0,1215305.0,918493.0,Compliant,57.25,2.01,0.0,0.5695502303346228,0.4304498868273715,28425.0,28425.0,0.0,1.0
24406,NonResidential,Other,Mini Cooper Car Dealership (ID24406),NORTH,2009,1.0,3,35115,0,35115,Automobile Dealership,35115.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,54.79999924,148.0,1922953.25,0.0,1521297.0,401656.0,Compliant,31.94,0.91,0.0,0.7911253172691536,0.2088745527224856,35115.0,11705.0,0.0,1.0
24415,NonResidential,Mixed Use Property,Aurora Improvements,NORTHWEST,1972,1.0,1,66704,0,66704,Other - Education,23904.0,Distribution Center,18500.0,Non-Refrigerated Warehouse,18500.0,65.44972577696527,9.0,17.70000076,600516.875,0.0,262709.0,337808.0,Compliant,19.77,0.3,0.0,0.437471469890001,0.5625287382640163,66704.0,66704.0,0.0,1.0
24418,NonResidential,Warehouse,Technical Metering Operations,NORTHWEST,1969,1.0,1,25658,0,25658,Non-Refrigerated Warehouse,18854.0,Office,6804.0,Inconnu,14923.139939614732,65.44972577696527,41.5,110.0,1063960.125,0.0,815633.0,248327.0,Compliant,18.87,0.74,0.0,0.7666010979499819,0.23339878456441213,25658.0,25658.0,0.0,1.0
24435,NonResidential,Small- and Mid-Sized Office,10th Ave.,EAST,1907,1.0,2,36000,0,36000,Office,27600.0,Other,8400.0,Inconnu,14923.139939614732,95.0,29.10000038,77.69999695,1046187.625,0.0,813255.0,232933.0,Compliant,18.04,0.5,0.0,0.777351003363283,0.22264935508102573,36000.0,18000.0,0.0,1.0
24448,NonResidential,Mixed Use Property,"Automobili Italiane, Inc.",EAST,1913,1.0,1,36000,0,36000,Parking,18000.0,Retail Store,18000.0,Inconnu,14923.139939614732,59.0,64.59999847,156.3999939,1162163.125,0.0,763041.0,399122.0,Compliant,26.52,0.74,0.0,0.656569618830403,0.3434302736115466,36000.0,36000.0,0.0,1.0
24451,NonResidential,Warehouse,LOFT BUILDING,EAST,1915,1.0,2,43200,0,43200,Non-Refrigerated Warehouse,43200.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,38.0,44.70000076,102.8000031,1929851.5,0.0,1155595.0,774256.0,Compliant,49.18,1.14,0.0,0.5987999594787474,0.40119978143396007,43200.0,21600.0,0.0,1.0
24458,NonResidential,Small- and Mid-Sized Office,Turner,GREATER DUWAMISH,1913,1.0,4,53840,12870,40970,Office,42800.0,Parking,10400.0,Inconnu,14923.139939614732,71.0,68.0,185.6000061,2912454.75,0.0,2337197.0,575257.0,Compliant,46.85,0.87,0.0,0.8024835407314054,0.19751620175386417,40970.0,10242.5,0.23904160475482913,0.7609583952451708
24461,NonResidential,Retail Store,Outdoor Emporium,GREATER DUWAMISH,1975,1.0,1,43794,0,43794,Retail Store,34038.0,Office,9756.0,Inconnu,14923.139939614732,88.0,26.60000038,67.59999847,1164537.75,0.0,831084.0,333454.0,Compliant,23.5,0.54,0.0,0.7136599908418598,0.2863402238355949,43794.0,43794.0,0.0,1.0
24472,NonResidential,Warehouse,Old Pipe Building,GREATER DUWAMISH,1968,1.0,1,48280,0,48280,Non-Refrigerated Warehouse,40780.0,Office,7500.0,Inconnu,14923.139939614732,18.0,56.0,119.6999969,2701833.75,0.0,1407161.0,1294673.0,Compliant,78.57,1.63,0.0,0.5208170191818797,0.47918307334786975,48280.0,48280.0,0.0,1.0
24473,NonResidential,Distribution Center,Seattle Textile Company,GREATER DUWAMISH,1954,1.0,1,36040,0,36040,Distribution Center,31476.0,Office,4564.0,Inconnu,14923.139939614732,65.44972577696527,10.10000038,25.20000076,363808.1875,0.0,251031.0,112777.0,Compliant,7.74,0.21,0.0,0.6900092098669439,0.3099902747515818,36040.0,36040.0,0.0,1.0
